move_count_10s,arm_count_10s,gripper_count_10s,action_switch_count_10s,maximum_speed,average_speed,zone_transition_count,gripper_toggle_count,first_arm_use_for_identity,first_gripper_use_for_identity,previous_failures,hour_of_day,seconds_since_last_action
19.0,0.0,0.0,0.0,0.4010842871455555,0.5046924454646246,0.0,0.0,0.0,0.0,0.0,13.0,6.335233960894376
19.0,1.0,0.0,0.0,0.6012720570246667,0.48287050087412053,1.0,0.0,0.0,0.0,0.0,13.0,7.828203603381172
23.0,1.0,0.0,1.0,0.4783885295261948,0.7055174493299725,1.0,0.0,0.0,0.0,0.0,15.0,9.224486898914273
10.0,0.0,0.0,2.0,0.4736271790182392,0.7401922045854704,0.0,0.0,0.0,0.0,0.0,9.0,2.4050311308558103
8.0,0.0,0.0,2.0,0.4291433268249696,0.5272573557013883,1.0,0.0,0.0,0.0,0.0,9.0,11.802577912968774
28.0,0.0,0.0,1.0,0.7088231487077896,0.7705357929512646,0.0,0.0,0.0,0.0,0.0,16.0,2.0013077633312175
5.0,1.0,0.0,1.0,0.4958300373825724,0.7873110521418387,1.0,0.0,0.0,0.0,0.0,15.0,7.488545587131899
3.0,0.0,0.0,2.0,1.067874297661126,0.7439516250895472,1.0,0.0,0.0,0.0,0.0,9.0,5.317051293696672
13.0,0.0,0.0,1.0,0.7265556333135197,0.8139881750326702,1.0,0.0,0.0,0.0,0.0,13.0,2.314227908194468
26.0,1.0,0.0,0.0,0.7879409636605202,0.6724888670881196,1.0,0.0,0.0,0.0,0.0,15.0,8.875243414276994
22.0,0.0,0.0,0.0,0.5331615254408347,0.9417296262249203,1.0,0.0,0.0,0.0,0.0,10.0,7.422308228391988
5.0,0.0,0.0,2.0,0.9017531417927551,0.4848600045964332,0.0,0.0,0.0,0.0,0.0,9.0,10.423844959399604
13.0,0.0,0.0,1.0,0.4209186417372347,0.5100269261724439,1.0,0.0,0.0,0.0,0.0,16.0,10.415864293817526
29.0,0.0,1.0,1.0,1.088049259722462,0.8158973010398298,0.0,1.0,0.0,0.0,0.0,10.0,7.004226583753052
32.0,0.0,0.0,1.0,0.9525962136864494,0.4935038347952154,1.0,0.0,0.0,0.0,0.0,8.0,3.306032376096707
27.0,0.0,0.0,2.0,0.40242170265005694,0.6317605925958638,0.0,0.0,0.0,0.0,0.0,11.0,6.24978112619635
27.0,0.0,0.0,0.0,0.9299990421249827,0.38858577719538895,0.0,0.0,0.0,0.0,0.0,17.0,0.20299269991713081
19.0,1.0,0.0,1.0,0.7262477176340817,0.9379700534622992,1.0,0.0,0.0,0.0,0.0,10.0,1.8660236150268896
33.0,1.0,0.0,2.0,0.6677508742207819,0.8796437490404475,1.0,0.0,0.0,0.0,0.0,16.0,9.319088207293639
18.0,0.0,0.0,2.0,0.9262556696086979,0.8351592176144905,1.0,0.0,0.0,0.0,0.0,17.0,8.076736484870278
25.0,0.0,0.0,1.0,0.5238579352365745,0.908755340320484,1.0,0.0,0.0,0.0,0.0,10.0,7.971080309725723
11.0,0.0,0.0,0.0,0.6182137983930517,0.7837651943349366,1.0,0.0,0.0,0.0,0.0,11.0,0.21282042585967245
8.0,0.0,0.0,1.0,0.8913759967328023,0.5699425173491839,0.0,0.0,0.0,0.0,0.0,13.0,3.2972185207246074
4.0,0.0,0.0,0.0,1.087738667476452,0.9457239604631649,0.0,0.0,0.0,0.0,0.0,17.0,9.800889286389369
27.0,0.0,0.0,0.0,0.9502499935966767,0.6985884677082747,1.0,0.0,0.0,0.0,0.0,17.0,5.900884754166165
16.0,0.0,1.0,1.0,1.0812846686299795,0.7416689602532269,0.0,1.0,0.0,0.0,0.0,16.0,0.31920920153909677
13.0,1.0,0.0,1.0,0.5692316886038011,0.39282179154999974,0.0,0.0,0.0,0.0,0.0,8.0,6.785972944437443
12.0,0.0,1.0,2.0,1.0715647536212676,0.7551610983589482,0.0,1.0,0.0,0.0,0.0,10.0,7.137335920370519
27.0,0.0,1.0,2.0,1.0961589463497534,0.7215695545480459,0.0,1.0,0.0,0.0,0.0,9.0,11.259728522769768
10.0,0.0,0.0,0.0,0.8494539495313347,0.6502388238609677,0.0,0.0,0.0,0.0,0.0,15.0,10.72564054929529
25.0,0.0,0.0,0.0,0.4218291119612416,0.7491235756662644,0.0,0.0,0.0,0.0,0.0,10.0,4.601822872746025
26.0,0.0,0.0,1.0,0.9680408772254278,0.8576822770432251,0.0,0.0,0.0,0.0,0.0,11.0,8.311261738110145
18.0,1.0,0.0,2.0,0.7910606272369133,0.700198585959489,1.0,0.0,0.0,0.0,0.0,8.0,8.018741577838789
5.0,0.0,0.0,1.0,0.9791310360893193,0.505724459665945,1.0,0.0,0.0,0.0,0.0,8.0,4.360228706301775
14.0,0.0,0.0,2.0,0.5095136304986551,0.3910599421540198,0.0,0.0,0.0,0.0,0.0,9.0,10.295151658813383
31.0,1.0,0.0,1.0,0.5838859009646218,0.5408156402036014,1.0,0.0,0.0,0.0,0.0,10.0,3.5360298916972805
15.0,0.0,0.0,1.0,0.5167102671159025,0.8468775117293038,1.0,0.0,0.0,0.0,0.0,16.0,7.193230996936094
31.0,0.0,0.0,2.0,1.0888616638034576,0.4812754804986055,0.0,0.0,0.0,0.0,0.0,9.0,9.00755949794445
32.0,0.0,0.0,0.0,0.498322839144654,0.8587282210121965,1.0,0.0,0.0,0.0,0.0,8.0,2.7290152786578457
22.0,0.0,0.0,1.0,1.0043574100747907,0.8832751931425891,1.0,0.0,0.0,0.0,0.0,16.0,3.6937638493101668
22.0,0.0,0.0,2.0,0.40616729061932116,0.5772581854611204,0.0,0.0,0.0,0.0,0.0,10.0,4.914003543212098
6.0,1.0,0.0,2.0,0.6466276320979064,0.570175289897125,0.0,0.0,0.0,0.0,0.0,15.0,2.1713384078454423
12.0,0.0,1.0,1.0,1.0090731080746178,0.6720568657144617,1.0,1.0,0.0,0.0,0.0,13.0,4.484688847194306
32.0,0.0,0.0,2.0,0.606330031212877,0.41657041627242036,1.0,0.0,0.0,0.0,0.0,8.0,1.8885287429841096
4.0,0.0,0.0,1.0,0.9832628368174995,0.7306200023583461,0.0,0.0,0.0,0.0,0.0,14.0,7.636179556832237
26.0,0.0,0.0,0.0,0.9583194304926189,0.6722580282924745,0.0,0.0,0.0,0.0,0.0,9.0,9.380290114129101
13.0,0.0,0.0,0.0,0.7104739487255465,0.9142631950442834,0.0,0.0,0.0,0.0,0.0,16.0,9.900877988530345
26.0,0.0,0.0,2.0,1.000858277404253,0.686752227568255,1.0,0.0,0.0,0.0,0.0,16.0,9.611644081962714
21.0,0.0,0.0,2.0,0.8785846784438939,0.843137716649656,1.0,0.0,0.0,0.0,0.0,15.0,1.5546305712829531
2.0,0.0,0.0,0.0,0.47821203866121403,0.5131792306836336,0.0,0.0,0.0,0.0,0.0,17.0,4.096431885111938
33.0,0.0,0.0,2.0,1.042687523151987,0.7627395738290215,1.0,0.0,0.0,0.0,0.0,17.0,11.318858283779472
6.0,0.0,0.0,1.0,0.671891573840296,0.4792527135531017,1.0,0.0,0.0,0.0,0.0,8.0,3.305228920658942
32.0,0.0,0.0,2.0,0.5234108692790646,0.8987386421277308,1.0,0.0,0.0,0.0,0.0,17.0,4.822736865038765
5.0,0.0,0.0,2.0,0.6476167603815011,0.6655401472372525,0.0,0.0,0.0,0.0,0.0,16.0,4.493983501388938
15.0,0.0,1.0,2.0,0.982382694413355,0.8510928993677311,1.0,1.0,0.0,0.0,0.0,8.0,9.409047640480297
25.0,0.0,0.0,1.0,0.6467612503398739,0.8353529294804208,1.0,0.0,0.0,0.0,0.0,11.0,10.574616872515428
33.0,0.0,0.0,1.0,0.9157559852094926,0.6436824868836687,0.0,0.0,0.0,0.0,0.0,11.0,7.996731422149666
12.0,0.0,0.0,2.0,0.6459727515223356,0.785977953881536,0.0,0.0,0.0,0.0,0.0,17.0,6.177019246498449
25.0,0.0,0.0,0.0,0.9110489945961062,0.9195513154754018,0.0,0.0,0.0,0.0,0.0,15.0,7.191914074216088
12.0,0.0,0.0,0.0,0.9575446489315439,0.8960138517706872,0.0,0.0,0.0,0.0,0.0,12.0,9.691659264496911
2.0,0.0,0.0,2.0,0.6245229112292856,0.9273487392750841,1.0,0.0,0.0,0.0,0.0,11.0,7.305257405708315
17.0,1.0,0.0,2.0,0.9841890553180894,0.7840011163607149,1.0,0.0,0.0,0.0,0.0,15.0,7.647190141614572
30.0,0.0,0.0,0.0,0.5939994259193778,0.5422747165582291,0.0,0.0,0.0,0.0,0.0,11.0,1.2596427472763911
3.0,0.0,1.0,1.0,0.5577165251447284,0.9090065111240825,0.0,1.0,0.0,0.0,0.0,17.0,6.171581644537487
15.0,0.0,0.0,2.0,1.0437683083142897,0.42434842450096233,1.0,0.0,0.0,0.0,0.0,10.0,3.080159265259164
25.0,1.0,0.0,2.0,0.6995217145554798,0.9386165031557127,1.0,0.0,0.0,0.0,0.0,14.0,7.969485784980023
10.0,1.0,0.0,0.0,0.9282486337323658,0.8666098626348004,0.0,0.0,0.0,0.0,0.0,16.0,7.30522790541053
27.0,0.0,0.0,1.0,1.0635979661677568,0.8148264672463338,0.0,0.0,0.0,0.0,0.0,17.0,9.89738480984376
7.0,1.0,0.0,2.0,0.8335923813332161,0.3698191933643551,0.0,0.0,0.0,0.0,0.0,8.0,0.597826365393149
14.0,0.0,0.0,2.0,0.5975582434236142,0.5873448557640195,0.0,0.0,0.0,0.0,0.0,9.0,2.3797960693670968
18.0,0.0,0.0,1.0,0.6188968011459777,0.42234179234342023,1.0,0.0,0.0,0.0,0.0,17.0,7.962467029154071
23.0,0.0,0.0,0.0,0.964601817583192,0.5108791297369251,1.0,0.0,0.0,0.0,0.0,10.0,8.150978662575286
22.0,0.0,0.0,2.0,0.6025631542635874,0.6216073158466741,1.0,0.0,0.0,0.0,0.0,17.0,8.318086908255692
11.0,0.0,0.0,2.0,0.6230658914374326,0.5118428825307008,1.0,0.0,0.0,0.0,0.0,16.0,8.946308694474336
20.0,1.0,0.0,2.0,0.638265923469996,0.45356210136653846,0.0,0.0,0.0,0.0,0.0,14.0,4.020735854912402
30.0,1.0,0.0,2.0,0.9407523505474459,0.46489769580077095,1.0,0.0,0.0,0.0,0.0,11.0,11.135453774736133
16.0,0.0,0.0,0.0,0.5169711132167171,0.4652119695960064,1.0,0.0,0.0,0.0,0.0,13.0,10.180077067490673
8.0,0.0,0.0,0.0,0.5269676542324582,0.6083156727642006,0.0,0.0,0.0,0.0,0.0,16.0,6.729975348453393
19.0,1.0,0.0,0.0,0.9710033938071337,0.72043840246594,0.0,0.0,0.0,0.0,0.0,8.0,0.2168206510853145
25.0,0.0,0.0,1.0,0.5586338210887425,0.42035240913113175,1.0,0.0,0.0,0.0,0.0,8.0,9.518911122724683
22.0,0.0,0.0,0.0,0.41798827346293077,0.834164440762227,1.0,0.0,0.0,0.0,0.0,9.0,2.8035466438777132
29.0,1.0,0.0,2.0,0.4535208719269703,0.8590704710832453,0.0,0.0,0.0,0.0,0.0,13.0,4.180722187972629
8.0,0.0,1.0,2.0,0.8358642621747234,0.39930168091460416,1.0,1.0,0.0,0.0,0.0,11.0,8.553943393608078
13.0,1.0,0.0,0.0,0.5700885734660889,0.8847110267276083,1.0,0.0,0.0,0.0,0.0,8.0,0.9104120240138716
32.0,0.0,0.0,1.0,1.0402961386804113,0.3974147037249503,1.0,0.0,0.0,0.0,0.0,14.0,7.670024237062142
19.0,0.0,0.0,1.0,0.5444860128755631,0.8401106512201485,1.0,0.0,0.0,0.0,0.0,9.0,5.952612117799065
18.0,0.0,0.0,0.0,0.4822996712337128,0.5257357506644088,1.0,0.0,0.0,0.0,0.0,13.0,2.397927132753491
27.0,0.0,1.0,0.0,0.9911118777141249,0.5262362798119391,1.0,1.0,0.0,0.0,0.0,13.0,5.378053255026553
10.0,0.0,1.0,0.0,0.9201656923672269,0.7902564740491931,1.0,1.0,0.0,0.0,0.0,10.0,11.219377612203509
7.0,0.0,0.0,1.0,0.999370696063183,0.5469947849415174,1.0,0.0,0.0,0.0,0.0,17.0,2.081620475887343
11.0,0.0,1.0,1.0,0.877036363822629,0.7358328855602289,0.0,1.0,0.0,0.0,0.0,13.0,10.01711876402892
14.0,1.0,0.0,1.0,0.8025848777024107,0.49248349579407347,1.0,0.0,0.0,0.0,0.0,8.0,4.930122032255933
14.0,0.0,0.0,1.0,0.9790616925324984,0.7967809394635438,1.0,0.0,0.0,0.0,0.0,15.0,9.966143587314297
8.0,0.0,0.0,2.0,0.9827245653650261,0.42976906446809876,1.0,0.0,0.0,0.0,0.0,17.0,9.267372264850485
23.0,0.0,0.0,2.0,0.5620429151835075,0.7235380047038777,1.0,0.0,0.0,0.0,0.0,10.0,2.5439988223756247
24.0,0.0,0.0,0.0,0.47555236986665095,0.40166776253959086,1.0,0.0,0.0,0.0,0.0,9.0,10.127653666195192
29.0,0.0,0.0,0.0,0.5730108599385298,0.6948264984214206,0.0,0.0,0.0,0.0,0.0,15.0,1.3797606462514267
20.0,0.0,0.0,1.0,0.5612218539085895,0.3878371334143678,0.0,0.0,0.0,0.0,0.0,17.0,2.021864410872855
24.0,0.0,0.0,2.0,0.8281012394971368,0.5098919972495374,0.0,0.0,0.0,0.0,0.0,13.0,6.974081500144362
27.0,0.0,0.0,2.0,0.9124505634470311,0.44169484561762584,0.0,0.0,0.0,0.0,0.0,12.0,2.202435451675367
29.0,1.0,0.0,2.0,0.5027276881454598,0.7283086353809043,0.0,0.0,0.0,0.0,0.0,11.0,3.7342143269892185
8.0,0.0,0.0,0.0,0.8313497089274803,0.3978198525682921,0.0,0.0,0.0,0.0,0.0,15.0,9.135770399728905
15.0,0.0,0.0,2.0,1.00359621017357,0.9069916156829986,0.0,0.0,0.0,0.0,0.0,17.0,11.593826504924575
27.0,0.0,0.0,2.0,0.7893474618258103,0.6479404707894606,1.0,0.0,0.0,0.0,0.0,8.0,7.146968519941393
12.0,1.0,0.0,2.0,0.6892816144261283,0.8437027204450547,1.0,0.0,0.0,0.0,0.0,17.0,11.1334809242782
2.0,0.0,0.0,0.0,0.8304605507030685,0.5021328220154248,1.0,0.0,0.0,0.0,0.0,14.0,9.028977279863563
9.0,0.0,1.0,1.0,0.4672125701679937,0.7595578687603326,0.0,1.0,0.0,0.0,0.0,14.0,8.704740312088735
34.0,0.0,0.0,1.0,0.4047513277157056,0.4802660837309838,1.0,0.0,0.0,0.0,0.0,8.0,8.639265941792479
14.0,1.0,0.0,1.0,0.6214148931473936,0.3925304321114623,0.0,0.0,0.0,0.0,0.0,8.0,11.935914413846781
4.0,0.0,0.0,2.0,0.7441448201985028,0.6350176336951132,1.0,0.0,0.0,0.0,0.0,9.0,10.043804609801677
12.0,0.0,0.0,2.0,0.9083505397629161,0.43420213710857475,1.0,0.0,0.0,0.0,0.0,17.0,10.043764557738562
32.0,0.0,0.0,1.0,0.65117720626061,0.35763160993799004,0.0,0.0,0.0,0.0,0.0,17.0,10.558989008407975
9.0,0.0,0.0,0.0,0.9704901773073188,0.46403757243838295,1.0,0.0,0.0,0.0,0.0,16.0,7.219240015872328
31.0,0.0,0.0,0.0,0.8295979798784544,0.7615129599008882,1.0,0.0,0.0,0.0,0.0,17.0,1.455339582598042
33.0,0.0,0.0,0.0,0.7025315583917588,0.714332963022371,1.0,0.0,0.0,0.0,0.0,8.0,6.716221863899502
17.0,0.0,0.0,0.0,0.67803181575677,0.8856186146831049,0.0,0.0,0.0,0.0,0.0,8.0,2.196085648100334
23.0,0.0,1.0,2.0,0.6402452117804881,0.5490305159306936,0.0,1.0,0.0,0.0,0.0,17.0,6.75762908125614
32.0,0.0,0.0,2.0,0.7638692405874424,0.3998008811187649,0.0,0.0,0.0,0.0,0.0,9.0,8.91677801573394
16.0,1.0,0.0,0.0,0.8118677636834271,0.44618468652785426,0.0,0.0,0.0,0.0,0.0,13.0,5.459369296844197
9.0,0.0,0.0,2.0,0.9251017786500633,0.42587811981884033,1.0,0.0,0.0,0.0,0.0,8.0,1.5426669339909074
8.0,1.0,0.0,0.0,1.0467257209694003,0.4179558055249925,0.0,0.0,0.0,0.0,0.0,16.0,10.926633984803551
21.0,0.0,0.0,2.0,0.4087447465172122,0.8355435733209765,0.0,0.0,0.0,0.0,0.0,15.0,11.020270234169349
31.0,1.0,0.0,1.0,0.6096681414086532,0.7732038865109924,0.0,0.0,0.0,0.0,0.0,15.0,8.804670497119929
25.0,0.0,0.0,1.0,0.6038355581606167,0.6501898371462919,1.0,0.0,0.0,0.0,0.0,9.0,11.478132241791435
33.0,0.0,0.0,0.0,0.8726726888483713,0.4261303940944768,0.0,0.0,0.0,0.0,0.0,11.0,9.593652415609563
7.0,1.0,0.0,2.0,0.4698760774127707,0.7975579324659461,1.0,0.0,0.0,0.0,0.0,11.0,3.2379422044682324
31.0,1.0,0.0,0.0,0.8954902700881507,0.7935812077068508,1.0,0.0,0.0,0.0,0.0,17.0,6.826007674123131
22.0,0.0,0.0,2.0,0.5985583187369955,0.5707495172582583,1.0,0.0,0.0,0.0,0.0,10.0,10.405979970467838
24.0,0.0,1.0,2.0,0.7856268687704859,0.788073146208978,1.0,1.0,0.0,0.0,0.0,17.0,3.802503752818154
30.0,0.0,1.0,2.0,1.0162225284030757,0.599729488350274,1.0,1.0,0.0,0.0,0.0,9.0,2.4036204236716228
10.0,0.0,0.0,0.0,0.8387416519692705,0.5302186440213598,0.0,0.0,0.0,0.0,0.0,14.0,10.013841506634034
28.0,0.0,0.0,0.0,0.47783663919289443,0.5428802094720278,0.0,0.0,0.0,0.0,0.0,14.0,11.936828338378247
8.0,0.0,0.0,2.0,0.5271991662815302,0.6290407213219177,0.0,0.0,0.0,0.0,0.0,8.0,11.860506449302198
8.0,1.0,0.0,2.0,0.9519296612680729,0.8823747273017248,0.0,0.0,0.0,0.0,0.0,14.0,7.051725887794414
12.0,0.0,0.0,1.0,1.073957226959409,0.9103169144678269,0.0,0.0,0.0,0.0,0.0,12.0,11.10902508558073
4.0,1.0,0.0,1.0,0.6668692217344966,0.4475639938126955,1.0,0.0,0.0,0.0,0.0,17.0,5.693910785918093
21.0,1.0,0.0,1.0,0.9777444762087939,0.803316037332144,1.0,0.0,0.0,0.0,0.0,11.0,10.021699941036667
26.0,1.0,0.0,1.0,0.8624047525878837,0.9268529784739469,0.0,0.0,0.0,0.0,0.0,10.0,5.161458815589775
5.0,0.0,0.0,0.0,0.9975672258840806,0.5797158742721712,0.0,0.0,0.0,0.0,0.0,11.0,4.986946551284666
7.0,0.0,0.0,2.0,0.6561098655644324,0.739563964464578,0.0,0.0,0.0,0.0,0.0,10.0,6.4419887427191584
34.0,0.0,0.0,1.0,0.6401316545889562,0.46392586176460193,0.0,0.0,0.0,0.0,0.0,16.0,2.275103359830103
3.0,0.0,0.0,2.0,0.6613803827861833,0.451360313877766,1.0,0.0,0.0,0.0,0.0,16.0,10.330336847375502
18.0,1.0,0.0,1.0,0.7819808028993824,0.6326811599235755,1.0,0.0,0.0,0.0,0.0,16.0,5.857046848635701
23.0,1.0,0.0,1.0,0.4053559905638539,0.40150067097430675,0.0,0.0,0.0,0.0,0.0,12.0,0.8940054800233892
20.0,0.0,0.0,2.0,1.0826556732607175,0.49001237663254443,1.0,0.0,0.0,0.0,0.0,11.0,6.573600677791548
33.0,1.0,0.0,1.0,0.7232299056978051,0.5405743144057175,1.0,0.0,0.0,0.0,0.0,14.0,3.007225523001565
10.0,0.0,0.0,1.0,0.43217899514697317,0.8149603437171744,0.0,0.0,0.0,0.0,0.0,13.0,1.4633455032604206
31.0,1.0,0.0,2.0,0.7894288536706905,0.7432561019130062,0.0,0.0,0.0,0.0,0.0,16.0,10.180849493798673
34.0,0.0,0.0,1.0,0.6854912145276758,0.8437630261725954,1.0,0.0,0.0,0.0,0.0,10.0,8.5574242638824
31.0,1.0,0.0,2.0,0.5874336997626738,0.40475936303849736,0.0,0.0,0.0,0.0,0.0,12.0,1.8050648321950316
10.0,0.0,0.0,0.0,0.6051319347938982,0.7625679773111114,0.0,0.0,0.0,0.0,0.0,11.0,10.103595430483422
15.0,1.0,0.0,0.0,0.8396344799911032,0.5245104583516472,0.0,0.0,0.0,0.0,0.0,9.0,9.79788458094666
32.0,0.0,1.0,1.0,0.44981945902246645,0.8112103209585124,0.0,1.0,0.0,0.0,0.0,12.0,7.132781581826315
14.0,0.0,0.0,0.0,0.4419535748408212,0.7850380976210524,1.0,0.0,0.0,0.0,0.0,10.0,1.6125323541443473
27.0,0.0,0.0,1.0,0.5482743530474927,0.7586097135427896,0.0,0.0,0.0,0.0,0.0,8.0,10.819961531724509
29.0,0.0,0.0,2.0,1.0470303567702701,0.7175110444916407,0.0,0.0,0.0,0.0,0.0,11.0,1.2367377244624507
20.0,1.0,0.0,0.0,0.6931449102790997,0.635311060890524,0.0,0.0,0.0,0.0,0.0,8.0,2.2759735510566803
19.0,0.0,0.0,2.0,0.6342774767824882,0.5447542787995783,0.0,0.0,0.0,0.0,0.0,16.0,0.995010385249951
26.0,0.0,1.0,0.0,0.43052635349066465,0.8347033535855651,1.0,1.0,0.0,0.0,0.0,16.0,2.18681577754941
2.0,0.0,0.0,1.0,0.6121078284304429,0.8300188424792646,0.0,0.0,0.0,0.0,0.0,8.0,9.729970120340557
8.0,0.0,0.0,1.0,0.7509316689409006,0.4983595420219564,0.0,0.0,0.0,0.0,0.0,17.0,9.85074716683202
18.0,1.0,0.0,2.0,0.5838307979536738,0.865814143201143,1.0,0.0,0.0,0.0,0.0,9.0,1.6848870393498567
34.0,0.0,1.0,1.0,0.9860035986727969,0.3705217580165641,0.0,1.0,0.0,0.0,0.0,15.0,1.748819426295641
28.0,0.0,0.0,2.0,0.7010662274109131,0.3672785271489527,1.0,0.0,0.0,0.0,0.0,12.0,5.658811514973602
22.0,0.0,0.0,1.0,0.8834850514888687,0.8588053329192984,1.0,0.0,0.0,0.0,0.0,17.0,6.729383178425163
18.0,0.0,1.0,2.0,0.7360069482205281,0.4492699431608106,0.0,1.0,0.0,0.0,0.0,9.0,8.410329411661262
31.0,0.0,1.0,1.0,0.8508775502981372,0.41897562746990435,0.0,1.0,0.0,0.0,0.0,16.0,6.636787224970871
19.0,0.0,0.0,0.0,0.7187501226557889,0.45196934856290916,0.0,0.0,0.0,0.0,0.0,15.0,11.385637902745467
6.0,0.0,0.0,1.0,0.42343626319870564,0.554552790896158,1.0,0.0,0.0,0.0,0.0,16.0,8.770783422899708
28.0,0.0,1.0,2.0,0.4352445054006145,0.6664227648815728,0.0,1.0,0.0,0.0,0.0,12.0,2.0290015084132667
9.0,0.0,0.0,1.0,0.6785779515979038,0.4391216548776899,0.0,0.0,0.0,0.0,0.0,16.0,3.866736855090213
34.0,0.0,0.0,0.0,0.827805576224878,0.43102950373068993,0.0,0.0,0.0,0.0,0.0,14.0,4.875386631116001
18.0,1.0,0.0,1.0,0.9133888252262322,0.8076297286735966,0.0,0.0,0.0,0.0,0.0,13.0,6.1001764759587775
16.0,0.0,1.0,1.0,0.731499951787582,0.8838595575786541,1.0,1.0,0.0,0.0,0.0,17.0,3.7663029984957137
21.0,1.0,0.0,0.0,0.7535952948526693,0.46083403562928416,1.0,0.0,0.0,0.0,0.0,8.0,5.045886243871189
21.0,0.0,0.0,1.0,0.5236283151337603,0.560181415908865,1.0,0.0,0.0,0.0,0.0,13.0,7.880879125707761
13.0,0.0,1.0,2.0,0.7494310206168318,0.5360264211976513,1.0,1.0,0.0,0.0,0.0,8.0,8.75536063154103
28.0,0.0,0.0,2.0,0.586131810301817,0.39091027059421357,0.0,0.0,0.0,0.0,0.0,10.0,1.310648133867427
11.0,0.0,0.0,1.0,0.4076288593782016,0.887322279215728,1.0,0.0,0.0,0.0,0.0,10.0,0.7627935339997
6.0,0.0,1.0,2.0,0.9700380916494399,0.633039344803642,1.0,1.0,0.0,0.0,0.0,11.0,6.183719692894775
14.0,1.0,0.0,1.0,1.0431723856902213,0.4122665397282202,0.0,0.0,0.0,0.0,0.0,9.0,8.187805811482466
6.0,0.0,0.0,0.0,0.7369466697731469,0.6983626775913551,1.0,0.0,0.0,0.0,0.0,13.0,2.051002589789903
19.0,0.0,0.0,0.0,0.9576032488157564,0.7191712080290136,0.0,0.0,0.0,0.0,0.0,15.0,10.54531267641279
14.0,1.0,0.0,1.0,0.6305542293288265,0.5136091090282567,1.0,0.0,0.0,0.0,0.0,16.0,5.977257872253755
19.0,0.0,0.0,1.0,0.4038274444694503,0.9381573388850653,0.0,0.0,0.0,0.0,0.0,17.0,8.51631600928481
28.0,0.0,0.0,1.0,0.7775258378070528,0.8366561114343735,1.0,0.0,0.0,0.0,0.0,12.0,11.740613032866996
29.0,0.0,0.0,0.0,0.8610853901110785,0.7958323401637929,1.0,0.0,0.0,0.0,0.0,16.0,7.418982129195146
19.0,0.0,0.0,2.0,0.7450601423685177,0.818796479991905,1.0,0.0,0.0,0.0,0.0,13.0,2.3043231493458594
11.0,1.0,0.0,1.0,1.0834131080626146,0.48211493289537344,0.0,0.0,0.0,0.0,0.0,14.0,11.486913786062061
19.0,0.0,0.0,2.0,0.6412520123321358,0.6634706877257928,1.0,0.0,0.0,0.0,0.0,10.0,6.521392073821269
4.0,0.0,1.0,1.0,0.42225081844167955,0.3968949819435565,0.0,1.0,0.0,0.0,0.0,16.0,3.975397979647212
13.0,1.0,0.0,0.0,0.720167926563495,0.7960897212954215,1.0,0.0,0.0,0.0,0.0,11.0,10.558663434354932
20.0,0.0,0.0,1.0,0.858036035874273,0.4716399621236214,1.0,0.0,0.0,0.0,0.0,12.0,2.336674037792751
34.0,0.0,1.0,1.0,1.0510908469782996,0.798254057337876,1.0,1.0,0.0,0.0,0.0,13.0,1.7422394496469356
13.0,1.0,0.0,1.0,0.7302176569118924,0.3608730010713666,1.0,0.0,0.0,0.0,0.0,13.0,11.639788283699817
12.0,0.0,0.0,1.0,1.0585232353967033,0.8826159661768601,1.0,0.0,0.0,0.0,0.0,17.0,2.253785756049546
24.0,1.0,0.0,0.0,0.6603244515185676,0.8149367459364866,0.0,0.0,0.0,0.0,0.0,13.0,7.1088887667838
22.0,0.0,0.0,0.0,0.5019660722057132,0.4592375369816496,0.0,0.0,0.0,0.0,0.0,12.0,9.748880575730793
25.0,0.0,0.0,2.0,0.9364773577157635,0.6270201109627641,1.0,0.0,0.0,0.0,0.0,17.0,4.803045536339207
3.0,0.0,0.0,2.0,0.4350152989823657,0.4821722317050826,1.0,0.0,0.0,0.0,0.0,17.0,0.551733824384752
28.0,0.0,0.0,2.0,1.046435586768363,0.5850523754610295,0.0,0.0,0.0,0.0,0.0,14.0,7.804368971638734
17.0,0.0,0.0,1.0,0.7395630886849174,0.7712944107496923,1.0,0.0,0.0,0.0,0.0,17.0,2.6224163477949287
30.0,0.0,0.0,0.0,0.5951139972917241,0.8021762719511313,0.0,0.0,0.0,0.0,0.0,12.0,3.077787996940109
9.0,1.0,0.0,2.0,0.42417278968022465,0.403789852717397,1.0,0.0,0.0,0.0,0.0,17.0,3.032153768109989
25.0,0.0,0.0,0.0,0.9678573704203584,0.46963949902819624,1.0,0.0,0.0,0.0,0.0,17.0,10.988151893405886
8.0,1.0,0.0,1.0,0.5655079679928813,0.4415235430285156,1.0,0.0,0.0,0.0,0.0,9.0,8.845592442147884
5.0,0.0,0.0,2.0,0.6089864901122246,0.7899783343572157,1.0,0.0,0.0,0.0,0.0,11.0,5.122508465954749
18.0,0.0,0.0,2.0,0.4079350731478829,0.76451749330967,1.0,0.0,0.0,0.0,0.0,14.0,9.557624193795009
20.0,0.0,0.0,1.0,0.9156644322061065,0.5048761670215095,1.0,0.0,0.0,0.0,0.0,15.0,4.801465960143169
20.0,1.0,0.0,0.0,0.4877795164263113,0.5681878669939383,0.0,0.0,0.0,0.0,0.0,10.0,2.911272566817171
